Loss,Acc
0.029144118526976504,0.6127744510978044
0.021430786141378437,0.6387225548902196
0.01635667306934288,0.8083832335329342
0.017062861197247002,0.7964071856287425
0.01602135212002638,0.8083832335329342
0.016198769538940307,0.812375249500998
0.01615142875802731,0.810379241516966
0.016865337739685578,0.8502994011976048
0.01892396566753616,0.8782435129740519
0.017488158926992358,0.8762475049900199
0.015975879308230388,0.8682634730538922
0.019486257237588574,0.8762475049900199
0.021597574912978267,0.8822355289421158
0.019928650525277723,0.8822355289421158
0.024516693281080432,0.9261477045908184
0.026679446716270525,0.9321357285429142
0.023986280380846735,0.9121756487025948
0.025422778181330173,0.9201596806387226
0.023791212372913095,0.9141716566866267
0.02386038667873708,0.8982035928143712
0.027913567682583174,0.9241516966067864
0.023000797230802374,0.8882235528942116
0.027423243739171894,0.9241516966067864
0.02484586253435074,0.9161676646706587
0.030677005916298506,0.9341317365269461
0.03854773178726375,0.9321357285429142
0.035047076568156185,0.9321357285429142
0.028727797847129626,0.9201596806387226
0.031185103613816337,0.9341317365269461
0.03559438777927629,0.9301397205588823
0.0339920148327798,0.9281437125748503
0.027560688904718963,0.8842315369261478
0.027993101143313503,0.9101796407185628
0.034375050571745266,0.9341317365269461
0.03688744157404005,0.936127744510978
0.037524325464537996,0.9341317365269461
