Loss,Acc
0.045204644047255764,0.0024962556165751375
0.030712995665167428,0.7703444832750874
0.02094175255356642,0.8986520219670494
0.013283843000680282,0.8841737393909136
0.014497548205981656,0.9171243135297055
0.009286871699767892,0.9101347978032951
0.009665135032889311,0.9331003494757864
0.008023908473616368,0.9316025961058413
0.01563392963057688,0.9071392910634049
0.016432448103837947,0.90863704443335
0.009240596324086367,0.9111333000499251
0.005425623000129365,0.9355966050923614
0.006835498891238921,0.9311033449825262
0.006205734671746798,0.9335996005991013
0.008002015738317922,0.9326010983524713
0.005747263466021491,0.9355966050923614
0.004524848378331763,0.9480778831752371
0.012053477491846813,0.9326010983524713
0.004973144512725841,0.9525711432850724
0.005278106657039565,0.946580129805292
0.007664751017366685,0.9355966050923614
0.004836283623242283,0.9505741387918123
0.0072104938335705564,0.9415876185721418
0.007243311388350194,0.9485771342985522
0.007496101199823636,0.945082376435347
0.006585805504840878,0.9525711432850724
0.007118451288616247,0.9395906140788817
0.00514235739287917,0.9505741387918123
0.005774497262356106,0.944083874188717
0.0048996612877843975,0.9500748876684972
0.003813615627912316,0.9575636545182227
0.0026444150403437693,0.9700449326010984
0.004407273670560827,0.9680479281078382
0.0038453737795501723,0.9590614078881677
0.006243382455503054,0.9555666500249625
0.005897662311762616,0.9555666500249625
0.004958961923391416,0.9435846230654019
0.005775425113975645,0.945082376435347
0.004294494680406575,0.9765351972041937
0.005891527205006337,0.9495756365451822
0.004622608862042658,0.9560659011482776
0.006938015289336845,0.9390913629555666
0.003821504089369425,0.9570644033949076
0.003817455998156452,0.9615576635047429
0.0037583817562336663,0.964053919121318
0.003519809467293028,0.9705441837244134
0.0035706309560863967,0.9715426859710434
0.005556962885710221,0.963055416874688
0.005153328622958688,0.9545681477783325
0.008636192123964057,0.9580629056415377
0.00585558912072831,0.9590614078881677
0.006806159956930312,0.9480778831752371
0.005195572717497483,0.946580129805292
0.007874071755908202,0.9415876185721418
0.0035599006437085088,0.9650524213679481
0.0026984453860147708,0.964053919121318
0.003282009252322409,0.964553170244633
0.0032007835652675485,0.9660509236145781
0.0036333459007488198,0.9665501747378932
0.003082536033342378,0.9770344483275087
0.0032648286040355295,0.9730404393409885
0.002816969732186909,0.9710434348477284
0.002779970971957645,0.9720419370943585
0.0049006225756512275,0.9610584123814279
0.00331547796228483,0.9685471792311533
0.005228469907738551,0.9650524213679481
0.008061114185793335,0.9615576635047429
0.0035968809965714306,0.9605591612581128
0.003021260981352212,0.9650524213679481
0.005626707306760351,0.9705441837244134
0.00463714072962849,0.9760359460808787
0.003245692652866618,0.9625561657513729
0.004230350236902669,0.9715426859710434
0.003369427223667071,0.9660509236145781
0.005586743914206985,0.9585621567648527
0.002609000812924904,0.9730404393409885
0.0028795437590664053,0.9735396904643036
0.003490542208555485,0.9685471792311533
0.002570283128421975,0.9700449326010984
0.00441203300347826,0.9575636545182227
0.003783253419896029,0.964053919121318
0.002857568878954796,0.964053919121318
0.0026752892162100307,0.9740389415876186
0.002136486496846552,0.9780329505741387
0.002797422817292383,0.9740389415876186
0.00258091955431293,0.9775336994508238
0.0026068158400781114,0.9685471792311533
0.004034396767671138,0.9705441837244134
0.0032721420827205934,0.9610584123814279
0.003215944334256444,0.9735396904643036
0.0028138705116617147,0.9740389415876186
0.002917769917796533,0.9705441837244134
0.002055476899470351,0.9780329505741387
0.0027660457193314438,0.981028457314029
0.002640468359372011,0.9745381927109336
0.0023343558945143022,0.9755366949575637
0.003473055432514284,0.9710434348477284
0.0026296283623726256,0.9745381927109336
0.0036800589213504386,0.9710434348477284
0.0034220947786337192,0.9660509236145781
0.004473865235559605,0.9670494258612082
