Loss,Acc
0.041342112789496864,0.0024962556165751375
0.029206127694589877,0.6779830254618073
0.018553399126111897,0.9041437843235147
0.011622621534142088,0.9131303045431852
0.01645285292857299,0.9141288067898152
0.012108401282394283,0.9281078382426361
0.01472629840135634,0.9331003494757864
0.008429679607659116,0.9181228157763355
0.007832758139802169,0.9340988517224164
0.005518210084696918,0.9525711432850724
0.009084992288810368,0.944083874188717
0.008131982630311223,0.945581627558662
0.010855538356738631,0.9226160758861708
0.009015544882593783,0.9316025961058413
0.00567627201973648,0.9475786320519222
0.006368108025853835,0.944083874188717
0.0076395604262873345,0.9470793809286071
0.016661556246976406,0.926110833749376
0.007792926937921965,0.928607089365951
0.006609444601783976,0.9420868696954569
0.006518160630458305,0.9390913629555666
0.007226099658625399,0.9480778831752371
0.005867731023981564,0.9560659011482776
0.005223525093828388,0.9430853719420869
0.008195897856289247,0.9505741387918123
0.005725445401591179,0.9515726410384423
0.009543607654017445,0.9395906140788817
0.006437665551781833,0.9410883674488267
0.008397596696214085,0.9355966050923614
0.006162215171626402,0.9520718921617574
0.00523901717198889,0.9595606590114828
0.0035534502731015905,0.963055416874688
0.00480986984946016,0.9610584123814279
0.008123608103326066,0.9430853719420869
0.008231467937960424,0.9345981028457314
0.018825608883583124,0.928607089365951
0.007755149412515219,0.9061407888167748
0.006471963220843659,0.9345981028457314
0.006735445388476074,0.9380928607089366
0.005477815279685969,0.944083874188717
0.007056824090187096,0.946080878681977
0.005076281115397833,0.9500748876684972
0.006737973122088926,0.9291063404892661
0.0049533472497330505,0.946580129805292
0.008871435253316916,0.9400898652021967
0.005325323557067352,0.9500748876684972
0.0038901057742495152,0.9685471792311533
0.005125939527538587,0.9555666500249625
0.0035805807753939867,0.9580629056415377
0.005887807929828852,0.9620569146280579
0.005519268626958147,0.9326010983524713
0.008657975237643606,0.9360958562156765
0.006196569240337244,0.9490763854218672
0.006992326613238497,0.9520718921617574
0.006770507537137254,0.9410883674488267
0.004813086114083596,0.9515726410384423
0.0070175178487577325,0.9530703944083874
0.004655153355530974,0.9650524213679481
0.00460207407003342,0.963055416874688
0.005402417957161554,0.944083874188717
0.004860863712148046,0.9600599101347979
0.006469991676629341,0.9530703944083874
0.008649960409476052,0.9570644033949076
0.004860747479092045,0.946580129805292
0.010759191002177853,0.9565651522715926
0.01009566996932863,0.9360958562156765
0.00575119917872871,0.9415876185721418
0.005355000499630355,0.9495756365451822
0.004923681228705721,0.9520718921617574
0.004519655290643275,0.9655516724912631
0.006521589407270483,0.9485771342985522
0.006157785626170162,0.9495756365451822
0.0037965767487280976,0.9545681477783325
0.00531705941761278,0.9565651522715926
0.004440807232459336,0.9590614078881677
0.009584886754230148,0.9495756365451822
0.005093050311601763,0.9510733899151274
0.006169788732834596,0.9565651522715926
0.004056213690266497,0.963055416874688
0.004757177166982972,0.9535696455317024
0.004482378328104675,0.9690464303544682
0.00692094068814309,0.9590614078881677
0.005347437410802765,0.9540688966550175
0.0036641108225501005,0.9650524213679481
0.003769713833823956,0.9660509236145781
0.00749494878020039,0.964053919121318
0.0034288909011699455,0.9690464303544682
0.003486170307456465,0.9620569146280579
0.005017296775628701,0.9600599101347979
0.00589390796633866,0.9565651522715926
0.004302626410596857,0.9595606590114828
0.00316011805935422,0.964053919121318
0.004610927250093064,0.9610584123814279
0.006499495349196262,0.9555666500249625
0.0039052582418902244,0.9615576635047429
0.00393660593019074,0.9615576635047429
0.005008401248057261,0.9600599101347979
0.0035592759161986714,0.9650524213679481
0.003217774737766733,0.9675486769845232
0.004933758965901253,0.9685471792311533
0.004916737551223887,0.9675486769845232
