Loss,Acc
0.0525874183348162,0.10683974038941588
0.03763288202966623,0.5317024463305042
0.024858663127354484,0.8132800798801797
0.019203208256708165,0.8347478781827259
0.01966221418549761,0.8552171742386421
0.015333016820091994,0.8602096854717923
0.012980524385445604,0.871193210184723
0.01803509669338413,0.855716425361957
0.018516939213379466,0.8397403894158761
0.012620397756472267,0.8876684972541188
0.012996016441287842,0.8896655017473789
0.012467141061857588,0.8896655017473789
0.012020695986178775,0.8996505242136795
0.013472096032044082,0.8941587618572142
0.01789207641952227,0.8706939590614079
0.015910220768114835,0.855716425361957
0.011498229619984144,0.8831752371442836
0.014728408539319003,0.9166250624063904
0.013376361528189254,0.9041437843235147
0.01399925187475611,0.8811782326510235
0.013690243973115416,0.8941587618572142
0.010678467895469246,0.9191213180229656
0.011527896299400273,0.9066400399400899
0.012298249946911812,0.9156265601597604
0.010217398855160072,0.9331003494757864
0.009644617884979209,0.9365951073389915
0.008265314764132574,0.9355966050923614
0.009086037115103236,0.9445831253120319
0.009000249080549642,0.9251123315027459
0.009808583518920751,0.9236145781328008
0.008101161335015141,0.9191213180229656
0.010625372030291031,0.9221168247628557
0.011913405540685207,0.9131303045431852
0.010134695524640877,0.9071392910634049
0.009779473453298902,0.9211183225162256
0.007716561737830676,0.9296055916125812
0.007566795188280802,0.9241138292561158
0.007053597075599643,0.9420868696954569
0.007382448660363213,0.9505741387918123
0.0070324938612256836,0.9316025961058413
0.006814587947782789,0.9340988517224164
0.007876317324121475,0.9241138292561158
0.006062403938738156,0.9311033449825262
0.006850102565777165,0.9246130803794309
0.006959587945619108,0.9405891163255118
0.007387856307011274,0.9291063404892661
0.00721408433271121,0.9301048427358961
0.005897441380008631,0.9425861208187718
0.006159490751799082,0.9495756365451822
0.005275168756503822,0.9405891163255118
0.0058858830963470195,0.9365951073389915
0.005356127960692033,0.9296055916125812
0.006643529983234596,0.9340988517224164
0.007928693161173516,0.9266100848726909
0.009646643431140254,0.8966550174737893
0.009673356154354227,0.9236145781328008
0.010631491853685839,0.9156265601597604
0.007060662743319765,0.8971542685971043
0.0061670562575087216,0.9311033449825262
0.006872177535981401,0.9291063404892661
0.005619094219324711,0.946080878681977
0.005139139740803631,0.945581627558662
0.003501150068462907,0.9595606590114828
0.00919560336517621,0.8986520219670494
0.005725485775331468,0.9226160758861708
0.004986938090992164,0.9410883674488267
0.005127443445644644,0.9490763854218672
0.005508450443446785,0.944083874188717
0.006759721123675257,0.9390913629555666
0.004094857655566035,0.9445831253120319
0.005234718564535104,0.945082376435347
0.005311352867099326,0.9515726410384423
0.004017851016466997,0.9495756365451822
0.00419831062986502,0.9550673989016475
0.0032353348766383356,0.9670494258612082
0.0026403775478653236,0.9685471792311533
0.002437253223422448,0.9760359460808787
0.002987781100168534,0.9690464303544682
0.00408106018101896,0.9715426859710434
0.004814731670404992,0.9545681477783325
0.003615342263323899,0.9675486769845232
0.011530652043841598,0.9331003494757864
0.004435612231909604,0.9435846230654019
0.003778429238587856,0.9625561657513729
0.004856677584097168,0.9695456814777833
0.003370583410078638,0.9695456814777833
0.0035688482722220083,0.9660509236145781
0.0033498941399938186,0.9600599101347979
0.0023506426380173534,0.9740389415876186
0.006421056889168196,0.9590614078881677
0.006306102909231433,0.9485771342985522
0.003995388984090601,0.9590614078881677
0.0037388414924725316,0.9615576635047429
0.0038353230204866548,0.9590614078881677
0.0025062975692816164,0.9740389415876186
0.0056438148598253165,0.9565651522715926
0.004038521819117958,0.9565651522715926
0.0035957132409876785,0.9660509236145781
0.004441122713680572,0.9625561657513729
0.003243176476714674,0.9670494258612082
0.0036365587919433445,0.964053919121318
